Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Peak_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,Angle_C6,Roundness_C6,Variance_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
WASP_3j014_out.FIT,0,59739.72527,2459739.725,2459739.725,2459739.727,2459739.728,1.079468705,67.84507978,19.5182382,3.5,14.57912917,35.76616111,11.09563156,22.24770623,1.4,20,35,53,0.06685824,0.019168002,0.064862155,0.047993422,5.279533116,0.034910806,0.000291969,0.00025268,0.000304715,0.000286911,0.018051648,0.000270811,228.9908465,75.85873882,212.8613719,167.2762448,292.4682129,128.9119256,2364322.881,1965.501453,1247.72852,2087.372987,18.5754574,35.66127737,158074.4669,1554.964058,677.6858303,1168,43.40359955,4445,10.30049155,15.38220891,335.2146833,0.994694579,28664.17458,976.8504195,1790.46131,18.57886127,35.70715472,44467.00243,585.0772077,314,42.13514719,9.286379008,16.76949094,342.1300803,0.979440481,2014.295965,1943.120508,1616.33091,18.56665066,35.73306482,144014.0177,665.8446926,1222,43.85029291,10.38097076,14.62496734,317.1137423,0.970594803,27718.65059,1876.153509,1809.496899,18.56751059,35.70343148,108275.4377,641.1134941,674,45.01011211,16.28089034,17.02641457,273.3700689,0.872866052,10469.13834,1057.451838,1155.557127,18.57780672,35.80466623,1987810.354,1512.606675,13552,43.505093,9.884496169,15.45308597,330.5177353,0.958092522,4196270.37,1126.660409,973.1965088,18.57691962,35.83262343,79756.06901,615.2446691,568,42.91692444,10.44056152,16.08980626,332.4020691,0.965026983,6829.051282,1554.964058,4484,1554.964058,4609,1554.964058,4549,1554.964058,4516,1554.964058,4526
WASP_3j015_out.FIT,0,59739.72534,2459739.725,2459739.725,2459739.727,2459739.728,1.079425879,67.85068101,19.5182382,3.5,14.58129417,35.76718611,10.22201434,21.32669154,1.4,20,35,53,0.062702243,0.017012684,0.064527803,0.046663069,5.443744889,0.034406534,0.000278022,0.000237479,0.000292741,0.000273438,0.018222078,0.000258613,225.5300703,71.63870737,220.4266146,170.6528925,298.7444664,133.0424558,2389092.05,1937.638371,1247.536107,2087.208005,18.57545837,35.66127357,149801.4308,1428.883587,653.0133627,1290,44.98150749,4272,9.5341652,14.07913427,15.23879357,0.994611148,32946.46563,976.5863529,1790.325943,18.57885938,35.70712175,39964.95713,556.9740288,333,42.94292804,9.276599979,16.95475051,339.1114059,0.956236907,2010.275722,1943.165534,1616.048112,18.56665088,35.73310858,144818.0691,646.3298764,1437,44.05982712,8.598515712,13.74191398,320.0948875,0.982410302,35087.20478,1875.993675,1809.119069,18.56751344,35.70348569,106512.1819,618.2348958,793,45.99371352,15.17289546,15.9381801,85.67423267,0.786107828,12963.81872,1057.046167,1155.384637,18.57780636,35.80465689,2018330.623,1513.778626,14397,44.35537939,9.499816344,15.12813795,333.5084803,0.975703997,4950049.887,1126.229916,973.1902265,18.57692041,35.83260437,79466.21882,593.9191551,646,44.10710208,9.250093356,15.50131588,354.9057807,0.972881513,7472.596469,1428.883587,4433,1428.883587,4396,1428.883587,4454,1428.883587,4415,1428.883587,4379
WASP_3j016_out.FIT,0,59739.72541,2459739.725,2459739.725,2459739.728,2459739.728,1.07939738,67.85440932,19.5182382,3.5,14.58328861,35.76797222,11.02339918,21.75583239,1.4,20,35,53,0.065505506,0.016696145,0.062563225,0.047248392,5.509076204,0.034354469,0.000284282,0.000242355,0.000295243,0.000278685,0.018914721,0.000262896,230.424471,68.89120107,211.9040761,169.5403338,291.2586506,130.6769433,2388308.571,1954.591804,1247.591421,2086.878897,18.57545942,35.66133447,156447.362,1486.966832,666.7710878,1247,44.4465063,4365,10.22108051,14.81493017,331.2869452,0.992580045,31446.64797,977.0350789,1789.978969,18.57885926,35.70718336,39220.71092,568.4569342,287,42.41554286,11.89281028,16.59230326,327.1754136,0.991496549,1791.825874,1942.979552,1615.959327,18.56665123,35.73311576,140622.4891,653.5299399,1292,44.01336959,9.993293112,13.95710337,327.7102603,0.956629561,30293.07662,1875.969615,1809.238774,18.5675116,35.7034618,107752.6027,629.5149241,754,45.41036572,14.82430176,16.84780416,275.7469778,0.895053876,10965.71788,1057.084026,1155.089177,18.57781135,35.80470736,2021388.828,1519.70297,14184,44.54157149,10.04055084,15.27772146,330.8903579,0.953148223,4712975.993,1126.073596,973.1581011,18.57692718,35.83261647,79323.94076,603.6541204,616,43.95326063,9.168358565,15.56402687,326.4132412,0.982310226,7339.93995,1486.966832,4375,1486.966832,4413,1486.966832,4457,1486.966832,4378,1486.966832,4493
WASP_3j017_out.FIT,0,59739.72548,2459739.725,2459739.725,2459739.728,2459739.728,1.079440897,67.84871658,19.5182382,3.5,14.58437278,35.76854444,9.663707963,20.84857082,1.4,20,35,53,0.064311539,0.015588659,0.063432756,0.047761416,5.498872383,0.034436564,0.00027613,0.000232388,0.00028881,0.000270831,0.01830002,0.000254412,232.9034956,67.08025935,219.6346657,176.351348,300.4845067,135.3574266,2368914.754,1912.837775,1248.125655,2087.538132,18.57545488,35.66121827,152348.5541,1365.53379,642.4556932,1244,44.52042007,4285,9.187667433,14.78456776,333.7158372,0.994448718,34344.53856,977.4139761,1790.917962,18.57884938,35.70699432,36361.37971,541.3028217,385,43.54179846,6.729373811,13.40425105,327.7921184,0.961218114,2277.321786,1943.44253,1616.552208,18.56664919,35.73303723,141303.519,633.0864695,1453,44.69008927,8.212259991,13.87738185,306.3713369,0.991633245,35454.74801,1876.278383,1809.845015,18.56751266,35.70338485,107985.1968,606.1678204,790,45.02740657,15.00136775,16.47469547,83.81254019,0.889167168,12908.56577,1057.667674,1155.719672,18.57779638,35.80458599,2004403.095,1504.061207,15418,44.45258911,9.369727994,15.15464155,330.5731834,0.970126893,5137999.012,1126.768734,973.5572324,18.5769118,35.83254524,78861.56347,579.2249913,617,43.87181208,9.481850805,15.37517563,333.2357868,0.945016474,7923.131035,1365.53379,4426,1365.53379,4369,1365.53379,4415,1365.53379,4461,1365.53379,4470
WASP_3j018_out.FIT,0,59739.72555,2459739.726,2459739.726,2459739.728,2459739.728,1.079495028,67.84163781,19.5182382,3.5,14.58529194,35.76967222,9.783242377,20.96244278,1.4,20,35,53,0.064631743,0.01630951,0.063812074,0.048769139,5.375957714,0.035524438,0.000277748,0.000235302,0.000289506,0.000273599,0.017707223,0.000257592,232.6995783,69.31299464,220.4172102,178.2502083,303.6025307,137.9097866,2364064.515,1915.48325,1247.46272,2086.868546,18.57546509,35.66130051,152793.6093,1380.491233,644.836546,1476,44.06035889,4291,9.03844255,13.63490932,315.6995029,0.996813215,39641.63063,976.3473518,1790.333364,18.57886874,35.70711477,37937.98441,546.5234371,367,43.98513179,8.291889812,13.80246439,270.7956153,0.976021739,2377.176836,1942.970526,1615.956548,18.56665408,35.73313882,141806.8691,632.9285503,1661,42.42426319,9.834535625,13.35000424,286.4895189,0.999296374,40372.03853,1875.934975,1808.984231,18.56751579,35.70352133,109932.098,610.3394108,842,44.16039695,13.92680127,16.42933974,81.76857023,0.856990207,14769.49292,1057.101198,1155.192213,18.57780787,35.80469399,1993286.567,1501.880496,16061,44.56977273,8.815965719,14.51670378,332.7517162,0.9854739,5668198.907,1126.137264,973.1404639,18.57692231,35.83260837,81100.99606,584.4916113,664,43.49100433,8.79181929,14.77031499,333.0899096,0.989174238,8811.29649,1380.491233,4439,1380.491233,4377,1380.491233,4333,1380.491233,4400,1380.491233,4391
WASP_3j019_out.FIT,0,59739.72562,2459739.726,2459739.726,2459739.728,2459739.729,1.07955512,67.83378297,19.5182382,3.5,14.58616222,35.77029167,10.93795976,21.24618517,1.4,20,35,53,0.064473629,0.017829656,0.063194932,0.048237561,5.303265743,0.036993831,0.000275395,0.00023522,0.000288001,0.000271407,0.017230846,0.000258947,234.1131473,75.79975739,219.4261573,177.731488,307.7774438,142.8627132,2390806.949,1928.747682,1247.317016,2087.43251,18.57545938,35.66128105,154144.0013,1418.116131,646.5669077,1277,42.22581345,4610,9.683297814,13.8979153,336.6735523,0.999311225,36735.76545,976.1694478,1790.796363,18.5788663,35.70707871,41880.54921,551.5320506,325,41.30638853,10.72598603,15.7398062,343.7354527,0.981801094,2341.710245,1942.837817,1616.314965,18.56665347,35.73307354,142106.4736,637.3283472,1538,42.3208243,9.549551229,13.74363743,322.8260645,0.994033659,36752.83118,1875.751408,1809.641713,18.56751447,35.70342212,110019.6184,612.703102,804,43.25678587,14.21174178,16.5162071,85.70566322,0.854160507,13616.76856,1056.862533,1155.696161,18.57781414,35.80463258,2011510.399,1510.788157,15290,43.98550725,9.931823373,14.62059527,329.8472295,0.978787453,5398650.216,1126.065673,973.5287679,18.57692874,35.8325815,85289.90862,593.1329105,682,40.97516401,11.52535832,15.61158181,333.1225453,0.982108394,8667.861246,1418.116131,4602,1418.116131,4610,1418.116131,4642,1418.116131,4347,1418.116131,4268
WASP_3j020_out.FIT,0,59739.72569,2459739.726,2459739.726,2459739.728,2459739.729,1.079642875,67.82231839,19.5182382,3.5,14.58667306,35.77103333,11.31705593,21.89354508,1.4,20,35,53,0.064745427,0.018115505,0.062824029,0.047955779,5.373700288,0.035443035,0.00028732,0.000248546,0.000300506,0.000283833,0.018442386,0.000269299,225.3427562,72.88582423,209.0607252,168.9578594,291.3777149,131.612178,2360322.699,1954.32029,1247.649353,2087.206428,18.5754606,35.66130402,152820.1004,1505.851175,666.2584195,1238,44.47503918,4467,10.28104131,14.26734193,349.2727064,0.997555587,31002.81908,976.4855327,1790.973595,18.57886704,35.70705067,41997.63016,575.2169618,307,42.43129596,10.11453863,16.85232605,350.828141,0.99606329,1818.429514,1943.081022,1616.238522,18.56665073,35.73310152,139519.7866,657.2719768,1329,44.8849278,9.863643136,13.58788264,295.4493656,0.997189161,31483.89599,1875.958319,1809.600409,18.56751322,35.70344298,108011.3461,633.1009581,718,45.00971093,14.73914506,16.20647869,88.13347289,0.846798774,12036.96597,1057.319981,1155.624809,18.5778096,35.80462735,1990000.501,1511.012024,12751,45.29182617,11.5854245,15.30458844,328.9877457,0.984911628,4425786.106,1126.411785,973.6213862,18.57692472,35.83253284,80793.43502,610.3381294,578,44.29680055,11.31854296,15.67871661,325.9406048,0.988092159,7119.911522,1505.851175,4352,1505.851175,4432,1505.851175,4428,1505.851175,4441,1505.851175,4407
WASP_3k001_out.FIT,0,59739.72628,2459739.726,2459739.726,2459739.728,2459739.729,1.080070405,67.76657183,17.45300583,3.5,14.59501806,35.77881111,9.829962348,22.50390445,1.4,20,35,53,0.065680347,0.019741729,0.063220219,0.048843654,5.194054893,0.037404085,0.000292301,0.000256057,0.000305865,0.000290194,0.017707608,0.000275689,224.7012924,77.0989127,206.6929104,168.3138626,293.3233418,135.6750953,2406251.435,2002.244588,1247.464967,2087.410408,18.57546369,35.6612471,158043.4285,1590.983308,690.9453128,1520,48.83096436,4573,8.520686511,14.36690086,348.3165187,0.998495888,33815.24385,976.6615562,1790.966544,18.57886051,35.70701802,46583.91674,603.0329472,379,48.42694456,8.253420518,17.76024511,287.4560508,0.980974479,2404.24869,1942.928612,1616.535643,18.56665538,35.73304512,143078.3021,681.9185784,1505,50.03061448,10.23707866,13.60059097,326.2166803,0.995599134,33066.35126,1875.829326,1809.510806,18.56751796,35.70344115,112056.8465,659.3260824,942,51.11111111,14.3857787,16.43519386,84.44066441,0.81987057,13384.1814,1056.962624,1155.600873,18.57780641,35.8046274,2017773.858,1530.277171,15983,51.25320304,8.893023394,14.51230408,332.1352291,0.995223641,4954949.321,1126.268485,973.4884332,18.57691869,35.83256778,86758.51138,635.5018523,744,48.15093114,8.689786306,15.948436,317.751046,0.993722011,8159.427526,1590.983308,4654,1590.983308,4573,1590.983308,4662,1590.983308,4605,1590.983308,4618
WASP_3k002_out.FIT,0,59739.7264,2459739.726,2459739.726,2459739.729,2459739.729,1.080389455,67.72508511,17.96266805,3.5,14.59369722,35.7798,12.36947757,23.25921943,1.4,20,35,53,0.066751867,0.019126346,0.062886775,0.04873862,5.309523635,0.035286282,0.000305119,0.000269149,0.000318354,0.000303723,0.019243422,0.000287287,218.7732428,71.06241212,197.5370373,160.4704953,275.9136999,122.8259077,2381734.143,2037.285554,1247.182323,2086.979565,18.57546196,35.66135738,158985.2005,1699.574257,713.874454,1112,49.50211912,4483,10.55346785,15.115656,57.72726312,0.994924414,26325.87688,976.2678708,1789.902551,18.57886305,35.7071819,44698.9432,627.9164291,311,49.16307008,12.21413443,17.2303795,284.2025693,0.986119032,1790.311893,1942.956287,1615.902526,18.56665294,35.73316058,140917.7182,703.1664558,1143,50.56976484,11.53740975,14.19693867,80.36893186,0.996778349,25069.57336,1875.667409,1809.315805,18.56751659,35.70350245,110687.6708,683.3974914,685,52.04183356,14.73821621,16.79424941,83.5340503,0.832132164,10401.33275,1056.843894,1155.177422,18.57780976,35.80465042,2004251.74,1537.072881,11370,53.58656161,12.36813668,15.29971653,333.4886557,0.998840841,3871826.947,1125.896811,973.2118246,18.5769262,35.83256256,81178.07077,657.4079011,548,50.40547645,12.80550051,15.91367957,304.2564894,0.990618232,6311.83299,1699.574257,4495,1699.574257,4465,1699.574257,4494,1699.574257,4569,1699.574257,4565
WASP_3k003_out.FIT,0,59739.72651,2459739.727,2459739.726,2459739.729,2459739.729,1.080625531,67.69445055,17.96266805,3.5,14.59341472,35.78122778,9.993403693,21.64619892,1.4,20,35,53,0.063999501,0.016003676,0.061621285,0.046610642,5.49506675,0.036948617,0.000286077,0.000246204,0.000297939,0.000282649,0.019119507,0.000269747,223.7144093,65.00156767,206.8254883,164.9067286,287.4063041,136.9752143,2383873.269,1967.617686,1247.041315,2086.902199,18.57546124,35.66128499,152566.6994,1472.018144,670.2437653,1378,50.47873074,4349,8.961574342,14.33927388,306.5249702,0.998014236,33738.41586,976.1906297,1789.813934,18.57886402,35.7071815,37549.80019,576.8903066,404,51.17076412,9.619024833,14.92099897,296.7176418,0.962275309,2166.255138,1942.637011,1615.891391,18.56665671,35.73313921,138370.7503,659.1959205,1550,51.44088176,9.792826086,12.96064507,304.1216706,0.994424949,35317.58986,1875.325875,1808.878868,18.56751958,35.70351626,106165.4241,637.9181227,829,52.82297853,14.94068987,15.86079088,83.52748646,0.782431714,13521.45914,1056.819368,1155.099228,18.57780792,35.80466573,2016844.975,1522.315642,16897,52.51389846,8.137136543,14.5165929,327.7256535,0.987230622,5348731.667,1125.94053,973.1803196,18.57692137,35.83255545,84942.31953,616.2736599,695,49.49953938,8.509170482,15.45275168,311.4772128,0.984258355,8357.470989,1472.018144,4515,1472.018144,4491,1472.018144,4378,1472.018144,4353,1472.018144,4342
WASP_3k004_out.FIT,0,59739.72663,2459739.727,2459739.727,2459739.729,2459739.73,1.080748294,67.6785411,18.47665756,3.5,14.59458861,35.782325,8.692588245,22.22715169,1.4,20,35,53,0.064565403,0.018621538,0.065020263,0.050236386,5.150437437,0.036725814,0.000290768,0.000253478,0.000305877,0.000290016,0.017362871,0.000273652,222.0515504,73.46416246,212.5696993,173.2194686,296.6351344,134.2063908,2387324.821,1983.922071,1247.600099,2087.500169,18.57545759,35.66121123,154138.5894,1552.092139,682.2359484,1493,50.0687865,4623,7.400953301,14.21758708,18.84434737,0.999085893,34160.68723,977.2965881,1790.773063,18.5788484,35.70702589,43642.95993,593.0244304,387,48.73157103,7.15403672,17.05924848,2.056766472,0.999729592,2299.356521,1943.170317,1616.46167,18.56665269,35.73306496,145747.9193,674.8320103,1582,49.04113167,8.072978529,14.16844304,309.8614464,0.995773098,34881.8712,1876.118803,1809.588595,18.5675141,35.70342755,114193.8836,652.4905226,965,50.58304795,14.94245917,16.7667054,85.5943571,0.842320988,13868.86928,1057.24143,1155.512034,18.57780281,35.80460146,1999169.532,1520.136111,17324,49.4848886,7.765034297,14.79371374,330.8913029,0.988492239,4963683.693,1126.669392,973.4630345,18.57691475,35.83252494,84570.52622,626.3488537,738,48.29267764,6.820067449,16.02592752,328.8179075,0.977886201,8241.483225,1552.092139,4653,1552.092139,4595,1552.092139,4672,1552.092139,4533,1552.092139,4616
WASP_3k005_out.FIT,0,59739.72674,2459739.727,2459739.727,2459739.729,2459739.73,1.080804602,67.67124879,18.47665756,3.5,14.59659694,35.78356111,11.10636253,21.66583466,1.4,20,35,53,0.064343281,0.018093785,0.062574853,0.048477515,5.372269476,0.035230776,0.000286931,0.00024854,0.000300185,0.000284391,0.018407452,0.000267522,224.2468542,72.80042349,208.4540514,170.4605808,291.8529655,131.6927759,2377345.482,1964.967881,1247.60624,2087.588843,18.57545503,35.66127859,152966.2077,1474.689955,670.3136802,1241,50.64618165,4426,10.27630487,14.27465913,340.090132,0.982024538,31750.98469,976.8331502,1790.685726,18.57885328,35.70710491,42250.70212,579.3682038,332,49.61958947,11.4081625,16.27398789,297.4301881,0.999722606,2158.757382,1943.219611,1616.641559,18.56665072,35.7330344,140001.4728,661.5631272,1283,51.57617231,10.28713476,13.9174611,310.4558882,0.987480378,30161.45882,1875.957422,1809.856035,18.56751412,35.70339686,109919.1912,638.5125539,728,52.02930728,15.61631791,16.35410449,85.69662112,0.873425228,11904.50575,1057.354801,1155.766676,18.57780234,35.80458289,2004268.748,1518.87177,14368,52.88270746,9.818159303,15.07963599,329.5850679,0.970544812,4729199.919,1126.557807,973.6930275,18.5769175,35.83250761,80905.3675,610.8156457,641,48.94436997,9.232095838,15.45857231,321.9156729,0.972154824,7457.115254,1474.689955,4482,1474.689955,4457,1474.689955,4504,1474.689955,4314,1474.689955,4476
WASP_3k006_out.FIT,0,59739.72686,2459739.727,2459739.727,2459739.729,2459739.73,1.080890461,67.66013506,18.47665756,3.5,14.59822472,35.78493889,9.824766338,21.56893763,1.4,20,35,53,0.066593171,0.017125951,0.061674811,0.048196202,5.435204178,0.035717229,0.000290021,0.000249487,0.000301016,0.000285235,0.018895999,0.000270238,229.6150354,68.64461569,204.8888883,168.9699994,287.6378387,132.1696885,2360075.262,1959.150761,1247.559262,2087.775345,18.57546102,35.66116468,157164.8967,1461.528814,671.9222697,1363,50.91807394,4382,9.574996834,14.45879431,336.7924579,0.998601589,35023.59063,977.2466511,1791.476735,18.5788487,35.70691776,39737.98165,578.0059891,345,50.48545035,9.732350308,16.47487673,359.2093322,0.98621117,1985.39164,1943.142819,1616.796169,18.56665337,35.73300147,137101.4866,659.4060111,1562,52.54029304,9.125364539,13.12401831,296.939012,0.997129197,34582.63401,1875.96385,1809.798023,18.56751752,35.70339029,108516.5768,635.9837247,860,52.17426637,14.50292938,16.27234658,85.22457224,0.822585643,13307.70878,1057.372304,1155.888974,18.57780142,35.80460366,1993330.836,1513.312252,16701,52.97183728,8.441339719,14.79636812,329.6758276,0.98537111,5030783.595,1126.610102,973.9958668,18.57691732,35.83252756,81388.38095,612.188878,711,49.48771355,7.571617252,15.07954502,312.4197879,0.985616874,7838.981199,1461.528814,4330,1461.528814,4368,1461.528814,4430,1461.528814,4474,1461.528814,4273
WASP_3k007_out.FIT,0,59739.72698,2459739.727,2459739.727,2459739.729,2459739.73,1.081105623,67.63231496,18.47665756,3.5,14.598215,35.78644167,10.50927839,21.27203956,1.4,20,35,53,0.066074271,0.016891284,0.063141328,0.049385593,5.401418675,0.034288681,0.000284211,0.000244352,0.000296603,0.000280959,0.018335551,0.000263179,232.4833332,69.12675196,212.8812791,175.7751772,294.5872027,130.2866507,2369771.527,1945.988152,1247.343221,2087.030744,18.57546327,35.66126306,156580.9266,1421.56963,661.1272249,1350,48.85697967,4377,9.20143818,14.24564254,70.27593013,0.999605429,36354.74003,976.6638673,1789.883737,18.57885861,35.7071586,39363.58223,568.5722741,316,50.50275356,11.40762691,15.02212753,345.9568815,0.986578427,2246.971658,1943.022417,1616.085986,18.56665451,35.73309983,140743.7725,650.9180004,1477,49.99334557,8.856944543,13.39291033,299.8774894,0.996099955,37933.58964,1875.915817,1809.497285,18.56751744,35.70342304,111524.8514,627.9199546,809,50.54305681,14.62367475,16.30061726,87.54829187,0.848521493,14313.35164,1057.146926,1155.16864,18.57780689,35.8047212,1999576.786,1511.965998,15301,51.93427983,9.297058655,14.56539267,326.0087888,0.992665664,5342877.397,1126.379516,973.1904586,18.57692174,35.83265641,78562.53471,599.6470314,672,50.0518931,9.668927318,14.74990897,308.1490649,0.973641431,8011.143738,1421.56963,4358,1421.56963,4358,1421.56963,4436,1421.56963,4367,1421.56963,4490
WASP_3k008_out.FIT,0,59739.72715,2459739.727,2459739.727,2459739.729,2459739.73,1.081579973,67.57113692,18.47665756,3.5,14.59640056,35.78685833,14.23053974,24.30554165,1.4,20,35,53,0.067301356,0.017417622,0.065009305,0.049849973,5.213022508,0.036601141,0.000318271,0.000282782,0.000333957,0.000318588,0.019510789,0.000302757,211.4591993,61.59378815,194.6636129,156.4716462,267.1866523,120.8929816,2378559.623,2088.377792,1246.980005,2087.521984,18.5754599,35.66125612,160080.2887,1855.925249,743.8650036,863,50.2676957,4535,13.52682938,16.55775052,27.15519606,0.943595998,19364.63086,975.92655,1790.876858,18.57886416,35.70704878,40719.61401,660.1980648,245,50.71710672,14.92256897,16.52946871,356.3492345,0.981344773,1586.093986,1942.758991,1616.577306,18.56665187,35.7330885,145189.8183,734.9441014,919,51.52022619,13.46703843,15.96446712,23.65795303,0.974656238,17891.09098,1875.623708,1809.539064,18.56751225,35.70350463,112941.0265,715.1407251,537,52.50076771,16.28981831,18.16551716,74.28238866,0.933743019,7458.727157,1056.563342,1155.507471,18.57781335,35.80466256,1995725.081,1548.059859,9460,53.45128093,13.69284863,16.74058255,13.97762569,0.970021582,2761802.983,1125.937288,973.2705794,18.57692706,35.83261212,83984.08262,690.9427614,500,50.83631212,13.4841347,17.00804512,13.65671912,0.989088397,4971.203147,1855.925249,4507,1855.925249,4598,1855.925249,4559,1855.925249,4567,1855.925249,4588
WASP_3k009_out.FIT,0,59739.72722,2459739.727,2459739.727,2459739.729,2459739.73,1.081665146,67.56017446,18.99512777,3.5,14.59691111,35.78859444,16.85486225,35.53593826,1.4,20,35,53,0.066613274,0.020248769,0.061747272,0.045449313,5.359976012,0.037082599,0.000481098,0.000461346,0.000507851,0.000489305,0.031874539,0.000477349,138.460965,43.89062203,121.5854282,92.88538351,168.1585396,77.68448442,2413239.176,2862.57448,1252.373868,2085.770501,18.57540181,35.6614384,160753.7619,3967.21234,1145.237883,666,52.28792711,4390,16.88775094,20.78988944,13.94049066,0.731036597,5985.574487,980.9739492,1790.113632,18.57880734,35.70710595,47895.30179,1089.925213,214,50.45200458,10.73029733,20.70850213,16.3650842,0.824733409,606.2419618,1947.967522,1614.658288,18.56658917,35.73331296,140345.0145,1142.858608,694,52.9041541,19.06364793,20.78893002,15.09497183,0.707874475,5564.217218,1880.416859,1808.255809,18.56745728,35.7035993,104911.8887,1123.119301,403,53.36893424,19.44221788,22.39613707,19.18890741,0.91084816,2316.500708,1061.946185,1153.689493,18.57774543,35.80488719,2033797.623,1792.94582,6971,54.50244927,16.72685255,20.81462991,12.86137465,0.756706714,914831.4396,1130.871678,971.5425551,18.57686298,35.8328268,86289.34828,1106.443946,371,51.53607552,18.27840685,20.68320035,9.452207819,0.798416833,1609.015057,3967.21234,4365,3967.21234,4309,3967.21234,4410,3967.21234,4287,3967.21234,4449
